batch_id,speech_key,reference_role,source_review_status,audio_review_status,english_text,filipino_text,staged_audio_path,duration_seconds,sha256,review_notes
batch-002,lesson-2-mission-1-item-2,instruction,approved,approved,"Now, read the second word.","Ngayon, basahin ang ikalawang salita.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/mission-1/lesson-2-mission-1-item-2.wav,2.880,1c6a2249f3482bee0d1ebabe4ec21f454f7108232081b86463cf47c7273e9839,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-mission-1-item-3,instruction,approved,approved,"Now, read the third word.","Ngayon, basahin ang ikatlong salita.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/mission-1/lesson-2-mission-1-item-3.wav,3.200,2bb2aaf0db89efbe0935219c4ada4433a104e2b9b5c0cec8bba2c62dbd3aab20,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-mission-1-item-4,instruction,approved,approved,"Now, read the fourth word.","Ngayon, basahin ang ikaapat salita.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/mission-1/lesson-2-mission-1-item-4.wav,2.880,f4c1ddf40cdeb9db29b41f222f43a5fa76a41af504ba2b8ac153d572ac70fcc1,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-mission-1-item-5,instruction,approved,approved,"Now, read the fifth word.","Ngayon, basahin ang ikalimang salita.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/mission-1/lesson-2-mission-1-item-5.wav,3.200,6e7e9a6d0d37b5baa632e4c0ea753544383434cb3f8c0d79bd29c2bb6e19e1a1,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-mission-2-item-2,instruction,approved,approved,"Now, find and read the second highlighted word.","Ngayon, hanapin at basahin ang ikalawang salitang naka-highlight.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/mission-2/lesson-2-mission-2-item-2.wav,3.840,3514e8f260bdae1907a3f86b683a9875eab87d63c04d64cef688cf03bbd1aa9f,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-mission-2-item-3,instruction,approved,approved,"Now, find and read the third highlighted word.","Ngayon, hanapin at basahin ang ikatlong salitang naka-highlight.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/mission-2/lesson-2-mission-2-item-3.wav,4.320,fa8cc326b3ff837f1a913fd762cdfc81690d8f3e05313e88780c66ba4fb1929e,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-mission-2-item-4,instruction,approved,approved,"Now, find and read the fourth highlighted word.","Ngayon, hanapin at basahin ang ikaapat salitang naka-highlight.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/mission-2/lesson-2-mission-2-item-4.wav,4.000,aff8425c5771da68e1d81bd3055d36694b7f16883a3e00a0d1ed0faf971db9b1,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-mission-2-item-5,instruction,approved,approved,"Now, find and read the fifth highlighted word.","Ngayon, hanapin at basahin ang ikalimang salitang naka-highlight.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/mission-2/lesson-2-mission-2-item-5.wav,5.120,bd9db43f09665a53c4abdc93275f78b46aeee6670c01435ab2f6adcd29e5fce6,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-technical-retry,instruction,approved,approved,"I could not hear that clearly. Let us try the word once more.","Hindi ko iyon narinig nang malinaw. Subukan nating muli ang salita.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/technical/lesson-2-technical-retry.wav,5.280,0b3dcc0b5de75b2041ce0d680300d818727816381422ad0eec6a97b74c92868e,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-clue-mission-1,instruction,approved,approved,"Look at each letter from left to right. Blend the sounds, then say the whole word.","Tingnan ang bawat letra mula kaliwa pakanan. Pagsamahin ang mga tunog, saka sabihin ang buong salita.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/clues/lesson-2-clue-mission-1.wav,7.840,554610b0d2b8b0864d11489b5742fa1842e18e89c8ebc51a091fc48216379cf5,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-clue-mission-2,instruction,approved,approved,"Look at the highlighted word in the sentence. Say only that word.","Tingnan ang salitang naka-highlight sa pangungusap. Ang salitang iyon lamang ang sabihin.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/clues/lesson-2-clue-mission-2.wav,5.440,ee1115037ced4977720929f7e4f7f3b3a88445634951527efe6f674279c755c4,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-feedback-independent,result,approved,approved,"That is correct. You read the word by yourself.","Tama. Nabasa mo ang salita nang mag-isa.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/feedback/lesson-2-feedback-independent.wav,3.520,6870a24c97dc5b43bd3ec3e9e9703f0fc9ca0673c49b2c151559eb81e0329f0c,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-feedback-supported,result,approved,approved,"That is correct. The clue helped you read the word.","Tama. Nakatulong ang clue para mabasa mo ang salita.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/feedback/lesson-2-feedback-supported.wav,4.320,47547f1f08f791738d2f47357bcca96c48fc25efa649daa0fc6583fd858b43e4,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-feedback-demonstrated,result,approved,approved,"That is correct. You read the word correctly with me.","Tama. Nabasa mo nang tama ang salita kasabay ko.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/feedback/lesson-2-feedback-demonstrated.wav,4.320,2eb28a37dc2b054f0a738ea767c26ff9f12b9f1d2cdc62170629f00062c921f0,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-feedback-not-yet,result,approved,approved,"Not yet, and that is okay. We will practice this word again.","Hindi pa, at ayos lang iyon. Magsanay tayong muli sa salitang ito.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/feedback/lesson-2-feedback-not-yet.wav,6.080,6f1378019d7b4f9d2c9fdae425a7b9865083498f91eb612030b65f57c4b6c2fb,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-feedback-unscorable,result,approved,approved,"I still could not hear a clear answer. We can try this word again later.","Hindi pa rin ako nakarinig ng malinaw na sagot. Maaari nating balikan ang salitang ito mamaya.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/feedback/lesson-2-feedback-unscorable.wav,5.920,9c5b1f52828292cd3722c193fcbdca86d840ee06bced97458efc22afc32dee71,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-feedback-incorrect-first,result,approved,approved,"That word was not quite right. Let us try again.","Hindi pa gaanong tama ang salitang iyon. Subukan natin muli.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/feedback/lesson-2-feedback-incorrect-first.wav,4.800,f3cbc9315ccad319ed92d691ea1b4b9204b498681173dec979ad9b324e2d7c51,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-bag,instruction,approved,approved,"The word is bag. Listen: bag. Now you try.","Ang salita ay bag. Makinig: bag. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-bag.wav,6.560,2b441c86efee309d3f56bbdf7ca9f9d410096967ba0f367b675361acacfeadff,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-bat,instruction,approved,approved,"The word is bat. Listen: bat. Now you try.","Ang salita ay bat. Makinig: bat. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-bat.wav,6.080,fdbed32f29f06e05551080088a27d76d970dcca10967ec23447c6335ac3d6621,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-bed,instruction,approved,approved,"The word is bed. Listen: bed. Now you try.","Ang salita ay bed. Makinig: bed. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-bed.wav,6.880,ba20161d66750ed23e5adf78b8edd5965f8bc9aa1c4eb88151a131c24d288b4c,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-big,instruction,approved,approved,"The word is big. Listen: big. Now you try.","Ang salita ay big. Makinig: big. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-big.wav,5.600,dbd85dbc9a0190528dccd01ec5b20392b1eef49b15c5bc7d5925adbb32d10973,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-bun,instruction,approved,approved,"The word is bun. Listen: bun. Now you try.","Ang salita ay bun. Makinig: bun. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-bun.wav,7.360,15032252a1a9b8cb5239bfdbb652c9c79e629079d82cacd737d84109f4b70506,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-can,instruction,approved,approved,"The word is can. Listen: can. Now you try.","Ang salita ay can. Makinig: can. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-can.wav,5.920,92f73ded6b6a46e17dcd9dc1383d34a893c59ae89d3dd016130c4a0f170a496c,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-cap,instruction,approved,approved,"The word is cap. Listen: cap. Now you try.","Ang salita ay cap. Makinig: cap. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-cap.wav,6.080,d1bc074b5017099e10615f4c53f9e10c8308ac2dc68507f99bd30a38332c6831,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-cat,instruction,approved,approved,"The word is cat. Listen: cat. Now you try.","Ang salita ay cat. Makinig: cat. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-cat.wav,5.600,4f66c40e71e905be5738ce64aac171e79eca9cead085908de6fb93d4eac8a81d,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-cut,instruction,approved,approved,"The word is cut. Listen: cut. Now you try.","Ang salita ay cut. Makinig: cut. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-cut.wav,6.240,adcfcf9706b531b379c362f3737604de86ddec7923aa75dc5cb9f5229ac85a9a,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-dad,instruction,approved,approved,"The word is dad. Listen: dad. Now you try.","Ang salita ay dad. Makinig: dad. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-dad.wav,7.360,9cc4e3dc5ffe995ee19b7806215dcd409cb3c78298873cf2739a60cb165368dc,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-den,instruction,approved,approved,"The word is den. Listen: den. Now you try.","Ang salita ay den. Makinig: den. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-den.wav,5.440,a53dea976a39fe04ec13364be599a66f8b31a0fc0db9ddbd862c3df04d5014a2,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-dig,instruction,approved,approved,"The word is dig. Listen: dig. Now you try.","Ang salita ay dig. Makinig: dig. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-dig.wav,5.600,8fbe7a47db6a45b143be1b551843d31d87d269265eced7f45b90264c128bee81,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-dog,instruction,approved,approved,"The word is dog. Listen: dog. Now you try.","Ang salita ay dog. Makinig: dog. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-dog.wav,5.920,e3bf20e949a688a4b0b0d49d6eca4c7533bef555ec1b520e0383bc24ee1f3af6,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-dot,instruction,approved,approved,"The word is dot. Listen: dot. Now you try.","Ang salita ay dot. Makinig: dot. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-dot.wav,5.600,ebaa7037affa52b3a8f4e683596b44e1a3111e9e7594925df8eee3b19a86cdb3,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-fan,instruction,approved,approved,"The word is fan. Listen: fan. Now you try.","Ang salita ay fan. Makinig: fan. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-fan.wav,5.600,7c87d19b72363c8970def87ade396282714df073d90d2a1b3d2caa4bcf54d011,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-fat,instruction,approved,approved,"The word is fat. Listen: fat. Now you try.","Ang salita ay fat. Makinig: fat. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-fat.wav,6.400,bffeb5cef271bf7d651b52133cb25b9beb887a615f37ca17aa837b4fb8cfc340,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-fin,instruction,approved,approved,"The word is fin. Listen: fin. Now you try.","Ang salita ay fin. Makinig: fin. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-fin.wav,5.760,b9be069f598cb49005660e97675cf09bbac625ebddde90f2ed47c988a5441e00,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-fit,instruction,approved,approved,"The word is fit. Listen: fit. Now you try.","Ang salita ay fit. Makinig: fit. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-fit.wav,6.080,c231ac7c46194a3fb04a498bfdeb148a112bcc370f9751fde48b9e91d0d5d2cf,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-fun,instruction,approved,approved,"The word is fun. Listen: fun. Now you try.","Ang salita ay fun. Makinig: fun. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-fun.wav,6.720,ae3147b8f457a6cb951f3a6c965c6d0d4a93891c5cdc8a4a02aaa66559e0285c,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-gap,instruction,approved,approved,"The word is gap. Listen: gap. Now you try.","Ang salita ay gap. Makinig: gap. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-gap.wav,5.440,db38dd704dff4307a1c3e1527de7625347e1b927ee51d55d53c90c04b0acc312,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-gas,instruction,approved,approved,"The word is gas. Listen: gas. Now you try.","Ang salita ay gas. Makinig: gas. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-gas.wav,6.720,5b1c3a933a18a8a87823cc581efbed364df31c504a87e6274c5ae9b370dd0845,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-get,instruction,approved,approved,"The word is get. Listen: get. Now you try.","Ang salita ay get. Makinig: get. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-get.wav,6.720,63066e86a14c2b21f11863494b3eaf411e58cfa1f38bd3e752d14f090600c195,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-got,instruction,approved,approved,"The word is got. Listen: got. Now you try.","Ang salita ay got. Makinig: got. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-got.wav,6.240,f735997c40874b36b656b786198efbb5231733a847b21bbbb76f70e57e18f9ce,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-gum,instruction,approved,approved,"The word is gum. Listen: gum. Now you try.","Ang salita ay gum. Makinig: gum. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-gum.wav,6.560,d154dadac1d07c0dae4b5a0f2e82d730e6961ce738797f5bbdb82657107217b8,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-ham,instruction,approved,approved,"The word is ham. Listen: ham. Now you try.","Ang salita ay ham. Makinig: ham. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-ham.wav,6.720,b292c3ab4607939d08fbb9004bb5d7cf2bf6782f68c1fe9158b6405d69827eff,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-hat,instruction,approved,approved,"The word is hat. Listen: hat. Now you try.","Ang salita ay hat. Makinig: hat. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-hat.wav,6.080,000b58091c4be9cef7a1f1cd161980f36bbd2cd01806b16942b1503c3cff80ae,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-hen,instruction,approved,approved,"The word is hen. Listen: hen. Now you try.","Ang salita ay hen. Makinig: hen. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-hen.wav,7.040,002df67dddb584e5f052a6649c9abb5d6d4f9da44e8d8b0aef121202f32947d5,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-hip,instruction,approved,approved,"The word is hip. Listen: hip. Now you try.","Ang salita ay hip. Makinig: hip. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-hip.wav,6.720,7962587d1b0f7bbdd84da02689c5cf7cbedebf057d8e7e95ec93a855c22b17b3,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-hot,instruction,approved,approved,"The word is hot. Listen: hot. Now you try.","Ang salita ay hot. Makinig: hot. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-hot.wav,5.760,1fbb8aa10fef14b4c6cc285427a4e6502da79c1313e3a0fedea6d78df38a96d3,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-jam,instruction,approved,approved,"The word is jam. Listen: jam. Now you try.","Ang salita ay jam. Makinig: jam. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-jam.wav,7.040,6cc42466ecd593c7003cf2959d46cf9406d8c1099f9f193d7fd90510c2d1c2b8,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-jet,instruction,approved,approved,"The word is jet. Listen: jet. Now you try.","Ang salita ay jet. Makinig: jet. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-jet.wav,6.080,3c3655df842a4fd5a8217400862512b0fc1372b863c267dddb5f96b8bb7eb9ec,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-job,instruction,approved,approved,"The word is job. Listen: job. Now you try.","Ang salita ay job. Makinig: job. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-job.wav,5.440,789889cd586ef650cdc5adb65685b27e19bd92b2105089fa020e3783a7ad41df,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-jog,instruction,approved,approved,"The word is jog. Listen: jog. Now you try.","Ang salita ay jog. Makinig: jog. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-jog.wav,5.440,1b86f4f2c44aed2da05ea8856272bee5e8524e82173c7c5a3b859b6e098b62c7,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-jug,instruction,approved,approved,"The word is jug. Listen: jug. Now you try.","Ang salita ay jug. Makinig: jug. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-jug.wav,5.760,4094a431cd17309de8b4d56f7386dde4e93dab2f12134bfa8177d64233abd245,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-lap,instruction,approved,approved,"The word is lap. Listen: lap. Now you try.","Ang salita ay lap. Makinig: lap. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-lap.wav,5.440,b5cb94f4010fae6b7451eedb8c323926ed7b571c4a02a29bc9b576e0d7fa9356,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-leg,instruction,approved,approved,"The word is leg. Listen: leg. Now you try.","Ang salita ay leg. Makinig: leg. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-leg.wav,5.440,c201d309bf0283a4314d97806619ec71e76ec3de9da223403e28db07922da54b,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-lid,instruction,approved,approved,"The word is lid. Listen: lid. Now you try.","Ang salita ay lid. Makinig: lid. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-lid.wav,5.120,8433c343e68a4f90ee63aba4dd5acb890aefc0fd63acae40d5341f697bf95ff6,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-lip,instruction,approved,approved,"The word is lip. Listen: lip. Now you try.","Ang salita ay lip. Makinig: lip. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-lip.wav,7.520,ddf6701a0d45b5651f8abd521c169138144e543e129e0aaeb02d584ed0df4a5f,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-log,instruction,approved,approved,"The word is log. Listen: log. Now you try.","Ang salita ay log. Makinig: log. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-log.wav,4.800,0a6f98a74a7faf28eaa0dfe831b74ce775ca728165ba603520d8339a68144f4b,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-man,instruction,approved,approved,"The word is man. Listen: man. Now you try.","Ang salita ay man. Makinig: man. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-man.wav,6.240,3e8ad049f33f796d3daf41389e0596af3cf35e8ff1e16fd6e115be54c4390e80,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-map,instruction,approved,approved,"The word is map. Listen: map. Now you try.","Ang salita ay map. Makinig: map. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-map.wav,6.880,9095706ab6a3c54f6d73175d205ff3833ec31e1a901190fca61339ef2f650462,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-mat,instruction,approved,approved,"The word is mat. Listen: mat. Now you try.","Ang salita ay mat. Makinig: mat. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-mat.wav,6.240,4f7c5efbc45cb8845c71d49a0ce69fd7dfd5b0afd006ea9f6fca5527dc88eed9,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-men,instruction,approved,approved,"The word is men. Listen: men. Now you try.","Ang salita ay men. Makinig: men. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-men.wav,6.720,753568034b36c462d89ec47c327aa2eb45c1045c06c829e6ff465731fba3ffdc,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-mug,instruction,approved,approved,"The word is mug. Listen: mug. Now you try.","Ang salita ay mug. Makinig: mug. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-mug.wav,6.560,86f4b45167bfa9dbd9c2bfa37ead5ce152db4d686acca7deb3e9b78fe0bde241,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-pan,instruction,approved,approved,"The word is pan. Listen: pan. Now you try.","Ang salita ay pan. Makinig: pan. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-pan.wav,5.760,838fb10b51c3524a2f04ccebb48265dfd2378fc2396e02f47728777a404ae001,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-pen,instruction,approved,approved,"The word is pen. Listen: pen. Now you try.","Ang salita ay pen. Makinig: pen. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-pen.wav,6.880,e1e64744534f989d6e257071a0ff26c2049ec9cf2b4fa186bcffaa31aa90e4a6,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-pet,instruction,approved,approved,"The word is pet. Listen: pet. Now you try.","Ang salita ay pet. Makinig: pet. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-pet.wav,6.400,f1d77da16f484f0b40b4229744e65e64b20f18b9494ec01751e424301f90a8dc,"Approved by the product owner after listening review on 2026-08-09."
